price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_renovated;sqft_living15;sqft_lot15;ano;mes;dia_da_semana;trimestre;final_de_semana;fim_do_mes;semestre;dias_desde_inicio;estacao_Primavera;estacao_Verao;estacao_Outono;estacao_Inverno;sqft_lot_more_living;living_percent_total;percent_construcao_above;lot_15_compare;living_15_compare;mean_price_zipcode;age;age_renovated;bath_per_bed;bed_per_floor;grade_x_condition;bool_renovated;bool_basement;living_more_than_lot;dist_seattle;bool_renovated_45;bool_renovated_15
1000000.0;3;2.5;2044;5610;2.0;0;0;4;9;2044;0;0;2440;5610;2015;1;1;1;0;0;1;263;0;0;0;1;7654;0.267;1.0;1.0;0.8377;803719.5231;30;30;0.8333;1.5;36;0;0;0;0.1431;1;0
770000.0;5;3.0;2370;6000;1.5;0;2;3;8;1340;1030;2003;1350;4500;2014;10;2;4;0;0;2;180;0;0;1;0;8370;0.2832;0.5654;1.3333;1.7556;579053.4173;100;23;0.6;3.3333;24;1;1;0;0.0638;1;0
400000.0;3;2.0;1170;3868;1.5;0;0;4;7;1170;0;0;1400;3800;2015;3;2;1;0;0;1;306;1;0;0;0;5038;0.2322;1.0;1.0179;0.8357;417637.4331;101;101;0.6667;2.0;28;0;0;0;0.0668;0;0
225000.0;3;1.0;1660;7210;1.0;0;0;3;7;1100;560;0;1660;7245;2014;5;1;2;0;0;1;11;1;0;0;0;8870;0.1871;0.6627;0.9952;1.0;280804.6906;63;63;0.3333;3.0;21;0;1;0;0.2716;0;0
345000.0;4;1.0;2020;18150;1.0;0;0;4;7;2020;0;0;1530;11970;2015;3;3;1;0;0;1;307;1;0;0;0;20170;0.1001;1.0;1.5163;1.3203;462480.0353;71;71;0.25;4.0;28;0;0;0;0.1567;0;0
450000.0;3;2.5;2530;8116;2.0;0;0;3;8;2530;0;0;2280;8791;2014;10;2;4;0;0;2;152;0;0;1;0;10646;0.2376;1.0;0.9232;1.1096;490351.4667;25;25;0.8333;1.5;24;0;0;0;0.2254;1;0
334850.0;2;1.0;870;5635;1.0;0;0;3;7;870;0;0;1310;5750;2014;7;4;3;0;0;2;77;0;1;0;0;6505;0.1337;1.0;0.98;0.6641;618634.1697;78;78;0.5;2.0;21;0;0;0;0.0764;0;0
605000.0;5;3.0;3670;9600;1.0;0;1;3;8;1980;1690;0;1730;4933;2015;1;2;1;0;0;1;250;0;0;0;1;13270;0.2766;0.5395;1.9461;2.1214;355678.5161;71;71;0.6;5.0;24;0;1;0;0.0444;0;0
760000.0;5;3.5;3180;14000;2.0;0;0;5;10;3180;0;0;3670;14450;2014;11;4;4;0;0;2;203;0;0;1;0;17180;0.1851;1.0;0.9689;0.8665;859684.7791;29;29;0.7;2.5;50;0;0;0;0.2117;1;0
390000.0;2;1.5;1870;12960;1.5;0;0;4;6;1350;520;0;1380;7800;2014;10;0;4;0;0;2;157;0;0;1;0;14830;0.1261;0.7219;1.6615;1.3551;417637.4331;100;100;0.75;1.3333;24;0;1;0;0.0938;0;0
488000.0;3;2.5;1940;5660;2.0;0;0;3;8;1940;0;0;2110;4581;2014;8;0;3;0;0;2;94;0;1;0;0;7600;0.2553;1.0;1.2355;0.9194;569958.4652;25;25;0.8333;1.5;24;0;0;0;0.2174;1;0
3300000.0;3;3.25;4220;41300;1.0;1;4;4;11;2460;1760;1987;3810;30401;2014;12;1;4;0;0;2;242;0;0;0;1;45520;0.0927;0.5829;1.3585;1.1076;645507.3781;68;39;1.0833;3.0;44;1;1;0;0.2221;1;0
1063000.0;5;4.5;4820;13165;2.0;0;0;4;11;3950;870;0;3880;13810;2015;2;6;1;1;0;1;296;0;0;0;1;17985;0.268;0.8195;0.9533;1.2423;682774.8788;36;36;0.9;2.5;44;0;1;0;0.3015;1;0
608000.0;3;2.0;2400;217800;2.0;0;0;3;8;1590;810;0;2340;207781;2015;3;6;1;1;0;1;324;1;0;0;0;220200;0.0109;0.6625;1.0482;1.0256;366867.6;51;51;0.6667;1.5;24;0;1;0;0.4355;0;0
1385000.0;3;2.25;2930;6000;2.0;0;2;3;11;1920;1010;0;1870;5040;2014;8;4;3;0;0;2;112;0;1;0;0;8930;0.3281;0.6553;1.1905;1.5668;1095499.342;26;26;0.75;1.5;33;0;1;0;0.0392;1;0
299950.0;2;1.0;800;3000;1.0;0;0;3;6;800;0;0;1640;3400;2014;9;0;3;0;0;2;136;0;0;1;0;3800;0.2105;1.0;0.8824;0.4878;417637.4331;122;122;0.5;2.0;18;0;0;0;0.061;0;0
818000.0;3;3.25;2200;4800;2.0;0;2;3;7;1910;290;1996;1410;4800;2015;4;1;2;0;0;1;361;1;0;0;0;7000;0.3143;0.8682;1.0;1.5603;584827.5624;83;30;1.0833;1.5;21;1;1;0;0.0532;1;0
355000.0;3;2.5;2400;9701;1.0;0;0;3;9;2400;0;0;2400;8258;2014;5;2;2;0;0;1;26;1;0;0;0;12101;0.1983;1.0;1.1747;1.0;286732.7916;36;36;0.8333;3.0;27;0;0;0;0.3041;1;0
1855000.0;5;3.25;5570;9600;2.0;0;0;5;9;3860;1710;0;3170;10400;2014;10;2;4;0;0;2;166;0;0;1;0;15170;0.3672;0.693;0.9231;1.7571;862825.2314;74;74;0.65;2.5;45;0;1;0;0.0953;0;0
660000.0;3;3.25;1980;2850;3.0;0;0;3;7;1980;0;0;1630;4560;2014;6;0;2;0;0;1;52;0;1;0;0;4830;0.4099;1.0;0.625;1.2147;584827.5624;39;39;1.0833;1.0;21;0;0;0;0.0535;1;0
2367000.0;3;2.25;3530;17450;1.0;1;3;3;9;1840;1690;1993;3530;17310;2014;7;1;3;0;0;2;60;0;1;0;0;20980;0.1683;0.5212;1.0081;1.0;1194230.0213;96;33;0.75;3.0;27;1;1;0;0.1384;1;0
1211000.0;4;2.5;3430;35120;2.0;0;0;3;10;3430;0;0;3920;35230;2015;4;4;2;0;0;1;357;1;0;0;0;38550;0.089;1.0;0.9969;0.875;803719.5231;42;42;0.625;2.0;30;0;0;0;0.1559;1;0
255950.0;3;2.5;1720;3676;2.0;0;0;3;7;1720;0;0;1720;3510;2014;6;2;2;0;0;1;54;0;1;0;0;5396;0.3188;1.0;1.0473;1.0;300539.8905;34;34;0.8333;1.5;21;0;0;0;0.2484;1;0
475000.0;3;1.5;1930;11092;1.0;0;0;3;7;1500;430;0;1230;10964;2014;8;3;3;0;0;2;111;0;1;0;0;13022;0.1482;0.7772;1.0117;1.5691;685605.7755;43;43;0.5;3.0;21;0;1;0;0.3004;1;0
362950.0;4;1.75;2140;159865;1.0;0;0;4;7;1140;1000;0;1830;15569;2014;12;0;4;0;0;2;241;0;0;0;1;162005;0.0132;0.5327;10.2682;1.1694;300539.8905;66;66;0.4375;4.0;28;0;1;0;0.2154;0;0
452000.0;3;1.75;1110;9012;1.0;0;0;4;7;1110;0;0;1800;8679;2014;7;1;3;0;0;2;60;0;1;0;0;10122;0.1097;1.0;1.0384;0.6167;645231.4564;60;60;0.5833;3.0;28;0;0;0;0.2072;0;0
315000.0;3;1.75;1970;8200;1.0;0;0;3;7;1270;700;0;1890;8348;2014;8;0;3;0;0;2;94;0;1;0;0;10170;0.1937;0.6447;0.9823;1.0423;240328.3717;62;62;0.5833;3.0;21;0;1;0;0.1332;0;0
330950.0;3;2.5;1630;2844;2.0;0;0;3;7;1630;0;0;1610;2582;2015;1;3;1;0;0;1;272;0;0;0;1;4474;0.3643;1.0;1.1015;1.0124;417637.4331;23;23;0.8333;1.5;21;0;0;0;0.0785;1;0
535000.0;5;2.25;2520;49222;2.0;0;0;4;8;2520;0;0;2780;55321;2014;6;2;2;0;0;1;40;0;1;0;0;51742;0.0487;1.0;0.8898;0.9065;616990.5922;48;48;0.45;2.5;32;0;0;0;0.2915;0;0
479000.0;4;2.25;2270;9464;1.5;0;0;4;7;1520;750;0;1770;9464;2015;2;2;1;0;0;1;299;0;0;0;1;11734;0.1935;0.6696;1.0;1.2825;359483.2396;86;86;0.5625;2.6667;28;0;1;0;0.1089;0;0
340000.0;3;2.5;1212;1174;3.0;0;0;3;7;1212;0;0;1256;1226;2014;6;0;2;0;0;1;45;0;1;0;0;2386;0.508;1.0;0.9576;0.965;469455.7707;22;22;0.8333;1.0;21;0;0;1;0.1103;1;0
312000.0;4;2.0;1890;8362;1.0;0;0;3;7;1890;0;0;1600;9257;2014;9;1;3;0;0;2;137;0;0;1;0;10252;0.1844;1.0;0.9033;1.1812;289078.3456;60;60;0.5;4.0;21;0;0;0;0.1767;0;0
305000.0;3;2.25;1370;6600;2.0;0;0;4;7;1370;0;0;1370;6600;2015;3;2;1;0;0;1;320;1;0;0;0;7970;0.1719;1.0;1.0;1.0;366867.6;33;33;0.75;1.5;28;0;0;0;0.392;1;0
270000.0;3;2.5;1770;7336;2.0;0;0;3;7;1770;0;0;1770;7349;2014;12;1;4;0;0;2;214;0;0;0;1;9106;0.1944;1.0;0.9982;1.0;296187.9805;30;30;0.8333;1.5;21;0;0;0;0.2835;1;0
529999.0;3;2.5;1710;1664;2.0;0;0;5;8;1300;410;0;1470;5400;2014;6;3;2;0;0;1;34;0;1;0;0;3374;0.5068;0.7602;0.3081;1.1633;791820.8076;23;23;0.8333;1.5;40;0;1;1;0.0644;1;0
587100.0;2;1.0;1190;6967;1.0;0;0;3;7;1190;0;0;1700;6968;2014;7;2;3;0;0;2;82;0;1;0;0;8157;0.1459;1.0;0.9999;0.7;1194230.0213;80;80;0.5;2.0;21;0;0;0;0.0906;0;0
459800.0;3;2.0;1690;16061;1.0;0;0;3;7;1690;0;0;1280;12436;2014;11;1;4;0;0;2;200;0;0;1;0;17751;0.0952;1.0;1.2915;1.3203;685605.7755;42;42;0.6667;3.0;21;0;0;0;0.2986;1;0
451000.0;4;1.75;1680;7800;1.0;0;0;3;7;1330;350;0;1680;7210;2014;12;4;4;0;0;2;224;0;0;0;1;9480;0.1772;0.7917;1.0818;1.0;645507.3781;60;60;0.4375;4.0;21;0;1;0;0.2153;0;0
2475000.0;3;3.25;4340;4947;2.0;0;3;3;11;3060;1280;0;1680;5250;2014;6;1;2;0;0;1;46;0;1;0;0;9287;0.4673;0.7051;0.9423;2.5833;579053.4173;33;33;1.0833;1.5;33;0;1;0;0.0982;1;0
525000.0;3;2.25;2040;435600;2.0;0;2;4;7;2040;0;0;2020;223027;2014;12;0;4;0;0;2;234;0;0;0;1;437640;0.0047;1.0;1.9531;1.0099;315709.3034;43;43;0.75;1.5;28;0;0;0;0.5378;1;0
250000.0;2;1.0;1110;26051;1.0;0;0;3;6;1110;0;0;2240;12255;2014;5;3;2;0;0;1;27;1;0;0;0;27161;0.0409;1.0;2.1257;0.4955;240328.3717;75;75;0.5;2.0;18;0;0;0;0.1412;0;0
475000.0;5;2.0;2040;6180;2.0;0;0;4;7;2040;0;0;1870;4365;2014;11;0;4;0;0;2;199;0;0;1;0;8220;0.2482;1.0;1.4158;1.0909;417637.4331;118;118;0.4;2.5;28;0;0;0;0.0764;0;0
235000.0;4;1.5;1920;11595;1.0;0;0;4;7;1920;0;0;1400;10550;2015;3;3;1;0;0;1;314;1;0;0;0;13515;0.1421;1.0;1.0991;1.3714;234284.0352;64;64;0.375;4.0;28;0;0;0;0.3422;0;0
230000.0;3;1.5;1330;9548;1.0;0;0;5;7;1330;0;0;1420;9548;2014;7;4;3;0;0;2;70;0;1;0;0;10878;0.1223;1.0;1.0;0.9366;311632.1058;59;59;0.5;3.0;35;0;0;0;0.326;0;0
581000.0;4;1.0;1630;2566;1.5;0;0;3;7;1630;0;0;1220;2314;2014;7;1;3;0;0;2;60;0;1;0;0;4196;0.3885;1.0;1.1089;1.3361;634360.1793;105;105;0.25;2.6667;21;0;0;0;0.0343;0;0
415000.0;3;1.0;1520;9030;1.0;0;0;3;7;1520;0;0;1470;8712;2014;7;2;3;0;0;2;61;0;1;0;0;10550;0.1441;1.0;1.0365;1.034;617105.0851;70;70;0.3333;3.0;21;0;0;0;0.199;0;0
522500.0;3;1.0;1520;9030;1.0;0;0;3;7;1520;0;0;1470;8712;2014;10;3;4;0;0;2;167;0;0;1;0;10550;0.1441;1.0;1.0365;1.034;617105.0851;70;70;0.3333;3.0;21;0;0;0;0.199;0;0
383000.0;3;1.5;1340;7725;1.0;0;0;4;8;1340;0;0;1990;7725;2015;1;0;1;0;0;1;248;0;0;0;1;9065;0.1478;1.0;1.0;0.6734;420890.5493;59;59;0.5;3.0;32;0;0;0;0.1727;0;0
315000.0;3;1.75;2500;8289;1.0;0;0;4;7;1250;1250;0;1710;8205;2014;10;3;4;0;0;2;181;0;0;1;0;10789;0.2317;0.5;1.0102;1.462;420890.5493;68;68;0.5833;3.0;28;0;1;0;0.1895;0;0
591000.0;3;2.0;1460;3600;2.0;0;0;3;7;1460;0;0;1590;1210;2014;9;0;3;0;0;2;143;0;0;1;0;5060;0.2885;1.0;2.9752;0.9182;634360.1793;124;124;0.6667;1.5;21;0;0;0;0.0191;0;0
750000.0;4;2.25;3140;12150;2.0;0;0;3;9;3140;0;0;2370;12054;2014;12;4;4;0;0;2;231;0;0;0;1;15290;0.2054;1.0;1.008;1.3249;685605.7755;47;47;0.5625;2.0;27;0;0;0;0.2867;0;0
430000.0;3;1.75;2150;4333;1.0;0;0;3;7;1200;950;0;1480;6500;2014;5;4;2;0;0;1;14;1;0;0;0;6483;0.3316;0.5581;0.6666;1.4527;551688.673;70;70;0.5833;3.0;21;0;1;0;0.0767;0;0
712000.0;4;2.5;3140;32336;1.5;0;0;3;10;3140;0;0;2340;19965;2015;5;4;2;0;0;1;364;1;0;0;0;35476;0.0885;1.0;1.6196;1.3419;569958.4652;31;31;0.625;2.6667;30;0;0;0;0.2798;1;0
510000.0;3;2.5;2310;53578;1.0;0;0;4;8;1340;970;0;2660;49658;2015;4;0;2;0;0;1;339;1;0;0;0;55888;0.0413;0.5801;1.0789;0.8684;569958.4652;45;45;0.8333;3.0;32;0;1;0;0.2548;0;0
480000.0;2;1.0;710;4800;1.0;0;0;2;6;710;0;0;1480;1721;2015;1;4;1;0;0;1;266;0;0;0;1;5510;0.1289;1.0;2.7891;0.4797;1095499.342;76;76;0.5;2.0;12;0;0;0;0.0373;0;0
538000.0;3;1.0;1460;7200;1.0;0;0;3;7;1260;200;0;1430;4650;2014;6;4;2;0;0;1;42;0;1;0;0;8660;0.1686;0.863;1.5484;1.021;584827.5624;120;120;0.3333;3.0;21;0;1;0;0.0814;0;0
464000.0;2;2.75;730;5000;1.0;0;0;3;7;730;0;0;980;5000;2014;12;4;4;0;0;2;217;0;0;0;1;5730;0.1274;1.0;1.0;0.7449;424706.3559;97;97;1.375;2.0;21;0;0;0;0.08;0;0
476000.0;3;2.5;1440;3840;2.0;0;0;3;7;1440;0;0;1600;3131;2015;1;4;1;0;0;1;245;0;0;0;1;5280;0.2727;1.0;1.2264;0.9;678163.0593;25;25;0.8333;1.5;21;0;0;0;0.3003;1;0
349500.0;3;2.0;1130;16875;1.0;0;0;4;7;1130;0;0;1600;14300;2015;3;3;1;0;0;1;328;1;0;0;0;18005;0.0628;1.0;1.1801;0.7062;423725.6951;79;79;0.6667;3.0;28;0;0;0;0.1463;0;0
270000.0;3;2.25;1810;8262;2.0;0;0;4;8;1810;0;0;1820;8262;2015;2;5;1;1;0;1;281;0;0;0;1;10072;0.1797;1.0;1.0;0.9945;286732.7916;45;45;0.75;1.5;32;0;0;0;0.3091;0;0
740000.0;3;2.5;2710;18480;2.0;0;2;3;10;2000;710;0;2710;18077;2014;11;2;4;0;0;2;201;0;0;1;0;21190;0.1279;0.738;1.0223;1.0;521652.8587;48;48;0.8333;1.5;30;0;1;0;0.14;0;0
395000.0;4;2.5;2740;8336;2.0;0;0;4;9;2740;0;0;2460;9189;2014;10;0;4;0;0;2;164;0;0;1;0;11076;0.2474;1.0;0.9072;1.1138;300539.8905;36;36;0.625;2.0;36;0;0;0;0.2663;1;0
498000.0;3;2.5;1690;4088;2.0;0;0;3;7;1690;0;0;1950;4088;2015;4;4;2;0;0;1;343;1;0;0;0;5778;0.2925;1.0;1.0;0.8667;678163.0593;22;22;0.8333;1.5;21;0;0;0;0.3066;1;0
339900.0;3;2.5;1470;4675;2.0;0;0;3;7;1470;0;0;1500;4385;2015;1;4;1;0;0;1;273;0;0;0;1;6145;0.2392;1.0;1.0661;0.98;527961.2032;27;27;0.8333;1.5;21;0;0;0;0.5114;1;0
539000.0;3;2.5;2830;9972;2.0;0;0;3;9;2830;0;0;3557;9159;2014;9;1;3;0;0;2;123;0;0;1;0;12802;0.2211;1.0;1.0888;0.7956;424788.7474;20;20;0.8333;1.5;27;0;0;0;0.3807;1;0
400000.0;3;1.0;1410;9704;1.0;0;0;3;8;1140;270;0;1910;13639;2015;2;3;1;0;0;1;300;0;0;0;1;11114;0.1269;0.8085;0.7115;0.7382;685605.7755;43;43;0.3333;3.0;24;0;1;0;0.2964;1;0
225000.0;3;2.5;2170;11745;1.0;0;0;4;7;1410;760;0;1860;8643;2015;2;2;1;0;0;1;292;0;0;0;1;13915;0.1559;0.6498;1.3589;1.1667;353608.6352;59;59;0.8333;3.0;28;0;1;0;0.2363;0;0
330000.0;3;2.25;1340;4080;1.5;0;0;3;6;1170;170;0;1670;4080;2014;9;2;3;0;0;2;131;0;0;1;0;5420;0.2472;0.8731;1.0;0.8024;594547.6501;119;119;0.75;2.0;18;0;1;0;0.0533;0;0
1387800.0;3;3.0;2480;5500;2.0;0;3;3;10;1730;750;2005;2950;5670;2014;6;3;2;0;0;1;55;0;1;0;0;7980;0.3108;0.6976;0.97;0.8407;791820.8076;76;21;1.0;1.5;30;1;1;0;0.0825;1;0
490000.0;3;2.75;1990;31200;1.0;0;0;3;8;1990;0;0;3120;29625;2015;4;3;2;0;1;1;363;1;0;0;0;33190;0.06;1.0;1.0532;0.6378;612653.6106;40;40;0.9167;3.0;24;0;0;0;0.3016;1;0
260000.0;4;2.75;2240;7200;1.0;0;0;3;7;1140;1100;0;1580;7416;2014;12;5;4;1;0;2;232;0;0;0;1;9440;0.2373;0.5089;0.9709;1.4177;280804.6906;59;59;0.6875;4.0;21;0;1;0;0.2765;0;0
469900.0;4;2.5;2990;8913;2.0;0;0;4;9;2990;0;0;2740;8030;2014;6;4;2;0;0;1;56;0;1;0;0;11903;0.2512;1.0;1.11;1.0912;353608.6352;35;35;0.625;2.0;36;0;0;0;0.2432;1;0
493000.0;6;1.75;2120;3801;1.5;0;0;4;7;1220;900;0;1850;4181;2014;11;2;4;0;0;2;194;0;0;1;0;5921;0.358;0.5755;0.9091;1.1459;619900.5472;101;101;0.2917;4.0;28;0;1;0;0.0798;0;0
740000.0;4;2.25;2920;46355;2.0;0;0;4;9;2920;0;0;2310;184694;2014;5;2;2;0;0;1;26;1;0;0;0;49275;0.0593;1.0;0.251;1.2641;580526.7901;28;28;0.5625;2.0;36;0;0;0;0.372;1;0
148900.0;4;1.75;1700;6000;1.0;0;0;3;7;1700;0;0;1280;6000;2014;12;3;4;0;0;2;223;0;0;0;1;7700;0.2208;1.0;1.0;1.3281;234284.0352;59;59;0.4375;4.0;21;0;0;0;0.3072;0;0
475000.0;2;2.5;1620;14467;2.0;0;0;3;7;1620;0;0;1470;13615;2014;11;1;4;0;0;2;200;0;0;1;0;16087;0.1007;1.0;1.0626;1.102;685605.7755;45;45;1.25;1.0;21;0;0;0;0.2981;0;0
415000.0;2;1.0;760;4000;1.0;0;0;3;7;760;0;0;1520;4000;2014;12;1;4;0;0;2;235;0;0;0;1;4760;0.1597;1.0;1.0;0.5;576795.0072;82;82;0.5;2.0;21;0;0;0;0.1051;0;0
229500.0;3;1.0;1230;6000;1.0;0;0;4;7;1230;0;0;1240;6000;2014;7;0;3;0;0;2;66;0;1;0;0;7230;0.1701;1.0;1.0;0.9919;234284.0352;59;59;0.3333;3.0;28;0;0;0;0.3064;0;0
1355000.0;5;3.75;4960;13990;2.0;0;2;3;11;3760;1200;0;5200;18116;2014;8;3;3;0;0;2;104;0;1;0;0;18950;0.2617;0.7581;0.7722;0.9538;859684.7791;25;25;0.75;2.5;33;0;1;0;0.2033;1;0
385000.0;4;2.5;2030;11375;1.0;0;0;3;7;1330;700;0;1500;9160;2014;12;2;4;0;0;2;222;0;0;0;1;13405;0.1514;0.6552;1.2418;1.3533;462480.0353;57;57;0.625;4.0;21;0;1;0;0.1845;0;0
230000.0;3;2.25;1830;11331;1.0;0;0;3;7;1250;580;0;2240;16433;2015;4;0;2;0;0;1;360;1;0;0;0;13161;0.139;0.6831;0.6895;0.817;280804.6906;61;61;0.75;3.0;21;0;1;0;0.3195;0;0
425000.0;2;1.0;970;2700;1.0;0;0;4;7;770;200;0;1570;3348;2014;8;4;3;0;0;2;98;0;1;0;0;3670;0.2643;0.7938;0.8065;0.6178;619900.5472;100;100;0.5;2.0;28;0;1;0;0.0815;0;0
189900.0;2;1.0;1000;4179;1.0;0;0;5;5;1000;0;0;1010;6327;2014;7;1;3;0;0;2;81;0;1;0;0;5179;0.1931;1.0;0.6605;0.9901;234284.0352;112;112;0.5;2.0;25;0;0;0;0.3266;0;0
238000.0;2;1.0;750;6480;1.0;0;0;3;6;750;0;0;1050;6390;2015;1;4;1;0;0;1;245;0;0;0;1;7230;0.1037;1.0;1.0141;0.7143;319581.394;83;83;0.5;2.0;18;0;0;0;0.0885;0;0
968060.0;4;2.5;2620;16200;1.0;0;2;4;7;1570;1050;1993;3050;11875;2014;8;1;3;0;0;2;109;0;1;0;0;18820;0.1392;0.5992;1.3642;0.859;803719.5231;76;33;0.625;4.0;28;1;1;0;0.1472;1;0
921000.0;4;1.5;2220;9496;1.0;0;0;4;7;1490;730;0;1800;8286;2014;6;0;2;0;0;1;45;0;1;0;0;11716;0.1895;0.6712;1.146;1.2333;1355927.082;72;72;0.375;4.0;28;0;1;0;0.1273;0;0
380000.0;5;1.75;3000;6000;1.0;0;0;5;7;1500;1500;0;2230;7125;2014;5;2;2;0;0;1;5;1;0;0;0;9000;0.3333;0.5;0.8421;1.3453;310612.7557;68;68;0.35;5.0;35;0;1;0;0.1566;0;0
285000.0;1;1.0;1060;54846;1.0;1;4;3;5;1060;0;0;2258;31762;2014;11;0;4;0;0;2;199;0;0;1;0;55906;0.019;1.0;1.7268;0.4694;487479.6271;91;91;1.0;1.0;15;0;0;0;0.1757;0;0
449000.0;4;2.5;1980;5400;2.0;0;0;3;8;1980;0;0;1980;5400;2014;10;2;4;0;0;2;173;0;0;1;0;7380;0.2683;1.0;1.0;1.0;420890.5493;28;28;0.625;2.0;24;0;0;0;0.153;1;0
625000.0;4;1.0;1600;5500;1.5;0;0;4;7;1600;0;0;1900;5500;2014;7;2;3;0;0;2;68;0;1;0;0;7100;0.2254;1.0;1.0;0.8421;576795.0072;80;80;0.25;2.6667;28;0;0;0;0.1104;0;0
318989.0;4;2.25;2000;9000;1.0;0;0;4;8;2000;0;0;2190;8374;2014;5;2;2;0;0;1;19;1;0;0;0;11000;0.1818;1.0;1.0748;0.9132;286732.7916;48;48;0.5625;4.0;32;0;0;0;0.2988;0;0
445000.0;3;1.5;1310;1266;2.0;0;0;3;8;1120;190;0;1310;1378;2014;10;4;4;0;0;2;161;0;0;1;0;2576;0.5085;0.855;0.9187;1.0;618634.1697;24;24;0.5;1.5;24;0;1;1;0.0857;1;0
750000.0;3;1.0;1120;8549;1.0;0;0;3;7;1120;0;0;1440;8640;2015;2;3;1;0;0;1;279;0;0;0;1;9669;0.1158;1.0;0.9895;0.7778;1355927.082;74;74;0.3333;3.0;21;0;0;0;0.1292;0;0
959000.0;3;2.5;3320;11875;1.0;0;0;5;10;3320;0;0;3730;11875;2015;3;4;1;0;0;1;308;1;0;0;0;15195;0.2185;1.0;1.0;0.8901;521652.8587;47;47;0.8333;3.0;50;0;0;0;0.1357;0;0
330000.0;3;2.5;2370;9102;2.0;0;0;3;9;2370;0;0;2530;9883;2014;12;1;4;0;0;2;214;0;0;0;1;11472;0.2066;1.0;0.921;0.9368;286732.7916;36;36;0.8333;1.5;27;0;0;0;0.3058;1;0
425000.0;2;1.5;830;1241;2.0;0;0;3;7;830;0;0;1610;2666;2015;2;0;1;0;0;1;290;0;0;0;1;2071;0.4008;1.0;0.4655;0.5155;849448.0163;21;21;0.75;1.0;21;0;0;0;0.0468;1;0
280000.0;3;1.0;940;7913;1.0;0;0;3;6;940;0;0;940;7913;2014;12;1;4;0;0;2;214;0;0;0;1;8853;0.1062;1.0;1.0;1.0;423725.6951;78;78;0.3333;3.0;18;0;0;0;0.1599;0;0
476500.0;4;2.5;2250;50155;2.0;0;0;3;8;2250;0;0;2040;57857;2014;10;3;4;0;0;2;174;0;0;1;0;52405;0.0429;1.0;0.8669;1.1029;439471.0814;28;28;0.625;2.0;24;0;0;0;0.5972;1;0
556000.0;3;2.25;2020;3600;2.0;0;0;3;8;2020;0;0;2070;3699;2014;5;2;2;0;0;1;19;1;0;0;0;5620;0.3594;1.0;0.9732;0.9758;803719.5231;28;28;0.75;1.5;24;0;0;0;0.1781;1;0
1862000.0;4;5.25;5240;320917;2.0;0;2;3;10;5240;0;0;1930;68824;2014;7;1;3;0;0;2;88;0;1;0;0;326157;0.0161;1.0;4.6629;2.715;580526.7901;20;20;1.3125;2.0;30;0;0;0;0.4295;1;0
637000.0;4;3.5;4083;68377;2.0;0;0;3;10;4083;0;0;2430;41382;2014;9;4;3;0;0;2;140;0;0;1;0;72460;0.0563;1.0;1.6523;1.6802;280804.6906;21;21;0.875;2.0;30;0;0;0;0.303;1;0
405000.0;3;2.0;1450;6081;1.0;0;0;4;7;1450;0;0;1880;6000;2014;12;3;4;0;0;2;216;0;0;0;1;7531;0.1925;1.0;1.0135;0.7713;423725.6951;57;57;0.6667;3.0;28;0;0;0;0.1557;0;0
397000.0;5;1.0;1170;6757;1.0;0;0;4;6;800;370;0;1590;6794;2014;6;4;2;0;0;1;56;0;1;0;0;7927;0.1476;0.6838;0.9946;0.7358;469455.7707;82;82;0.2;5.0;24;0;1;0;0.1301;0;0
895990.0;4;2.75;3555;6565;2.0;0;0;3;9;3555;0;0;3625;5637;2014;7;3;3;0;0;2;83;0;1;0;0;10120;0.3513;1.0;1.1646;0.9807;678163.0593;12;12;0.6875;2.0;27;0;0;0;0.3247;1;1
259000.0;3;2.0;1610;14046;2.0;0;0;3;7;1610;0;1988;2410;9000;2014;8;3;3;0;0;2;118;0;1;0;0;15656;0.1028;1.0;1.5607;0.668;462480.0353;93;38;0.6667;1.5;21;1;0;0;0.1778;1;0
420000.0;2;1.0;960;112384;1.0;0;0;3;7;960;0;0;1210;24875;2014;10;2;4;0;0;2;173;0;0;1;0;113344;0.0085;1.0;4.5179;0.7934;462480.0353;71;71;0.5;2.0;21;0;0;0;0.186;0;0
518000.0;3;2.5;1680;2096;2.0;0;0;3;8;1380;300;0;1360;2096;2014;5;0;2;0;0;1;17;1;0;0;0;3776;0.4449;0.8214;1.0;1.2353;576795.0072;18;18;0.8333;1.5;24;0;1;0;0.0923;1;0
425000.0;3;1.75;1380;8182;1.0;0;0;5;7;1380;0;0;1300;8188;2014;7;1;3;0;0;2;81;0;1;0;0;9562;0.1443;1.0;0.9993;1.0615;386997.3968;84;84;0.5833;3.0;35;0;0;0;0.1461;0;0
182500.0;2;1.0;1040;13920;1.0;0;0;3;6;1040;0;0;1100;7575;2014;8;4;3;0;0;2;98;0;1;0;0;14960;0.0695;1.0;1.8376;0.9455;302878.8821;53;53;0.5;2.0;18;0;0;0;0.2321;0;0
549900.0;3;1.5;1380;3031;1.5;0;0;4;7;1380;0;0;1440;4005;2014;7;2;3;0;0;2;75;0;1;0;0;4411;0.3129;1.0;0.7568;0.9583;576795.0072;97;97;0.5;2.0;28;0;0;0;0.0956;0;0
